OrderItemID,OrderID,ProductID,Quantity,Price
3222,1071,5,2,817.6
3223,1071,11,3,1168.05
3224,1071,12,1,364.95
3225,1071,1,3,842.16
3226,1072,11,1,389.35
3227,1072,7,1,496.28
3228,1072,8,3,1397.07
3229,1072,6,2,821.66
3230,1073,3,3,606.81
3231,1074,1,2,561.44
3232,1075,8,3,1397.07
3233,1075,1,3,842.16
3234,1075,4,3,34.71
3235,1076,7,1,496.28
3236,1077,11,1,389.35
3237,1077,2,3,1430.58
3238,1077,1,3,842.16
3239,1077,12,2,729.9
3240,1078,8,1,465.69
3241,1078,10,1,345.59
3242,1078,5,1,408.8
3243,1078,4,3,34.71
3244,1078,1,1,280.72
3245,1079,1,3,842.16
3246,1079,5,2,817.6
3247,1079,2,2,953.72
3248,1079,3,1,202.27
3249,1080,10,2,691.18
3250,1081,9,1,433.41
3251,1081,7,3,1488.84
3252,1082,3,2,404.54
3253,1082,2,2,953.72
3254,1082,1,3,842.16
3255,1082,12,3,1094.85
3256,1082,9,3,1300.23
3257,1083,7,3,1488.84
3258,1084,9,1,433.41
3259,1084,3,3,606.81
3260,1084,1,3,842.16
3261,1084,5,1,408.8
3262,1085,11,3,1168.05
3263,1085,8,1,465.69
3264,1085,5,2,817.6
3265,1085,10,1,345.59
3266,1086,7,3,1488.84
3267,1086,5,3,1226.4
3268,1086,2,2,953.72
3269,1086,3,2,404.54
3270,1087,5,2,817.6
3271,1087,4,3,34.71
3272,1087,3,2,404.54
3273,1088,11,1,389.35
3274,1088,5,1,408.8
3275,1088,9,1,433.41
3276,1088,2,1,476.86
3277,1088,4,1,11.57
3278,1089,8,2,931.38
3279,1089,12,1,364.95
3280,1089,11,2,778.7
3281,1089,10,1,345.59
3282,1089,3,3,606.81
3283,1090,12,1,364.95
3284,1090,11,2,778.7
3285,1090,3,2,404.54
3286,1090,4,3,34.71
3287,1090,9,3,1300.23
3288,1091,11,2,778.7
3289,1092,7,2,992.56
3290,1093,5,1,408.8
3291,1093,1,3,842.16
3292,1093,8,2,931.38
3293,1093,11,3,1168.05
3294,1093,4,3,34.71
3295,1094,2,3,1430.58
3296,1094,11,3,1168.05
3297,1094,5,3,1226.4
3298,1094,1,3,842.16
3299,1095,1,2,561.44
3300,1095,7,1,496.28
3301,1096,2,3,1430.58
3302,1096,12,1,364.95
3303,1096,4,2,23.14
3304,1096,1,3,842.16
3305,1096,8,2,931.38
3306,1097,4,3,34.71
3307,1098,2,3,1430.58
3308,1098,5,3,1226.4
3309,1098,12,3,1094.85
3310,1098,11,1,389.35
3311,1099,7,1,496.28
3312,1100,1,3,842.16
3313,1100,11,1,389.35
3314,1100,10,2,691.18
3315,1101,10,1,345.59
3316,1101,5,3,1226.4
3317,1101,6,2,821.66
3318,1101,3,3,606.81
3319,1102,5,3,1226.4
3320,1103,10,1,345.59
3321,1103,7,2,992.56
3322,1103,5,1,408.8
3323,1103,3,3,606.81
3324,1104,9,2,866.82
3325,1104,2,3,1430.58
3326,1104,7,2,992.56
3327,1105,3,3,606.81
3328,1105,10,2,691.18
3329,1106,7,1,496.28
3330,1106,3,2,404.54
3331,1106,4,2,23.14
3332,1106,12,3,1094.85
3333,1107,2,2,953.72
3334,1108,11,1,389.35
3335,1108,10,2,691.18
3336,1108,6,2,821.66
3337,1108,4,3,34.71
3338,1108,2,1,476.86
3339,1109,11,3,1168.05
3340,1109,5,1,408.8
3341,1109,7,2,992.56
3342,1109,2,3,1430.58
3343,1109,1,2,561.44
3344,1110,10,3,1036.77
3345,1110,8,2,931.38
3346,1110,4,1,11.57
3347,1110,2,3,1430.58
3348,1111,9,3,1300.23
3349,1111,8,2,931.38
3350,1111,6,2,821.66
3351,1112,4,3,34.71
3352,1112,12,1,364.95
3353,1113,10,1,345.59
3354,1113,11,1,389.35
3355,1113,3,1,202.27
3356,1113,9,1,433.41
3357,1113,1,3,842.16
3358,1114,12,2,729.9
3359,1115,6,3,1232.49
3360,1115,10,2,691.18
3361,1115,7,3,1488.84
3362,1116,5,1,408.8
3363,1116,4,2,23.14
3364,1117,5,3,1226.4
3365,1118,8,1,465.69
3366,1118,4,3,34.71
3367,1118,5,1,408.8
3368,1119,4,2,23.14
3369,1120,7,3,1488.84
3370,1120,6,2,821.66
3371,1120,2,2,953.72
3372,1121,9,2,866.82
3373,1121,6,1,410.83
3374,1121,7,2,992.56
3375,1121,10,1,345.59
3376,1121,2,1,476.86
3377,1122,7,3,1488.84
3378,1122,6,3,1232.49
3379,1123,10,3,1036.77
3380,1123,11,3,1168.05
3381,1123,4,1,11.57
3382,1123,6,3,1232.49
3383,1124,3,3,606.81
3384,1124,12,3,1094.85
3385,1124,10,2,691.18
3386,1124,4,1,11.57
3387,1125,8,3,1397.07
3388,1125,7,3,1488.84
3389,1125,4,1,11.57
3390,1125,2,3,1430.58
3391,1126,11,2,778.7
3392,1127,3,2,404.54
3393,1127,9,2,866.82
3394,1127,10,3,1036.77
3395,1127,5,1,408.8
3396,1127,1,2,561.44
3397,1128,8,1,465.69
3398,1128,7,2,992.56
3399,1128,12,3,1094.85
3400,1128,9,2,866.82
3401,1129,5,2,817.6
3402,1129,3,1,202.27
3403,1129,6,3,1232.49
3404,1129,8,1,465.69
3405,1130,2,2,953.72
3406,1130,11,2,778.7
3407,1130,4,3,34.71
3408,1130,1,2,561.44
3409,1130,5,1,408.8
3410,1131,11,3,1168.05
3411,1132,3,1,202.27
3412,1132,10,3,1036.77
3413,1132,8,3,1397.07
3414,1133,9,2,866.82
3415,1133,3,2,404.54
3416,1134,6,1,410.83
3417,1135,2,2,953.72
3418,1135,9,3,1300.23
3419,1135,6,1,410.83
3420,1135,10,3,1036.77
3421,1135,12,3,1094.85
3422,1136,12,3,1094.85
3423,1136,6,2,821.66
3424,1136,3,2,404.54
3425,1137,6,2,821.66
3426,1137,8,2,931.38
3427,1137,1,3,842.16
3428,1138,1,2,561.44
3429,1138,8,2,931.38
3430,1138,5,3,1226.4
3431,1138,4,1,11.57
3432,1139,11,1,389.35
3433,1140,11,3,1168.05
3434,1141,3,1,202.27
3435,1141,9,1,433.41
3436,1142,6,3,1232.49
3437,1142,1,2,561.44
3438,1142,11,2,778.7
3439,1143,3,2,404.54
3440,1143,7,3,1488.84
3441,1143,8,1,465.69
3442,1143,12,1,364.95
3443,1143,2,2,953.72
3444,1144,11,3,1168.05
3445,1144,10,3,1036.77
3446,1144,7,2,992.56
3447,1144,5,3,1226.4
3448,1145,11,3,1168.05
3449,1145,12,2,729.9
3450,1145,9,1,433.41
3451,1145,3,1,202.27
3452,1145,4,2,23.14
3453,1146,5,2,817.6
3454,1146,1,3,842.16
3455,1146,3,3,606.81
3456,1146,11,2,778.7
3457,1147,2,1,476.86
3458,1148,2,3,1430.58
3459,1148,10,2,691.18
3460,1148,8,2,931.38
3461,1148,9,1,433.41
3462,1149,11,1,389.35
3463,1149,9,1,433.41
3464,1149,1,1,280.72
3465,1150,7,3,1488.84
3466,1150,5,2,817.6
3467,1150,2,1,476.86
3468,1150,6,1,410.83
3469,1150,12,2,729.9
3470,1151,1,3,842.16
3471,1151,9,2,866.82
3472,1151,3,3,606.81
3473,1151,4,1,11.57
3474,1151,5,2,817.6
3475,1152,7,1,496.28
3476,1152,1,1,280.72
3477,1153,1,1,280.72
3478,1153,6,1,410.83
3479,1153,7,1,496.28
3480,1153,3,3,606.81
3481,1153,9,1,433.41
3482,1154,3,3,606.81
3483,1154,6,2,821.66
3484,1154,5,3,1226.4
3485,1154,8,3,1397.07
3486,1154,9,2,866.82
3487,1155,4,2,23.14
3488,1155,11,1,389.35
3489,1155,7,1,496.28
3490,1155,1,2,561.44
3491,1156,5,1,408.8
3492,1156,2,1,476.86
3493,1156,9,2,866.82
3494,1156,10,2,691.18
3495,1156,11,3,1168.05
3496,1157,12,3,1094.85
3497,1157,11,3,1168.05
3498,1157,7,1,496.28
3499,1157,3,2,404.54
3500,1157,2,2,953.72
3501,1158,12,1,364.95
3502,1158,3,3,606.81
3503,1158,2,1,476.86
3504,1159,10,3,1036.77
3505,1159,6,1,410.83
3506,1160,8,1,465.69
3507,1161,9,2,866.82
3508,1161,4,3,34.71
3509,1162,6,1,410.83
3510,1162,8,2,931.38
3511,1162,4,1,11.57
3512,1162,9,3,1300.23
3513,1163,10,3,1036.77
3514,1163,3,3,606.81
3515,1163,7,2,992.56
3516,1164,5,1,408.8
3517,1164,2,1,476.86
3518,1165,12,2,729.9
3519,1165,10,1,345.59
3520,1165,5,3,1226.4
3521,1165,6,3,1232.49
3522,1165,3,1,202.27
3523,1166,1,3,842.16
3524,1166,3,1,202.27
3525,1166,4,3,34.71
3526,1167,9,3,1300.23
3527,1168,12,2,729.9
3528,1168,4,3,34.71
3529,1169,5,1,408.8
3530,1169,12,1,364.95
3531,1169,1,1,280.72
3532,1170,4,3,34.71
3533,1171,11,1,389.35
3534,1171,3,1,202.27
3535,1172,4,1,11.57
3536,1172,1,1,280.72
3537,1172,7,1,496.28
3538,1172,3,1,202.27
3539,1173,3,1,202.27
3540,1174,1,2,561.44
3541,1174,2,1,476.86
3542,1175,7,1,496.28
3543,1175,4,1,11.57
3544,1176,11,2,778.7
3545,1177,3,1,202.27
3546,1177,8,1,465.69
3547,1178,8,1,465.69
3548,1178,7,2,992.56
3549,1179,10,2,691.18
3550,1179,3,1,202.27
3551,1179,7,1,496.28
3552,1180,8,1,465.69
3553,1180,11,2,778.7
3554,1180,10,3,1036.77
3555,1181,12,3,1094.85
3556,1181,10,2,691.18
3557,1182,8,2,931.38
3558,1183,6,2,821.66
3559,1183,1,3,842.16
3560,1184,4,3,34.71
3561,1184,5,3,1226.4
3562,1184,10,3,1036.77
3563,1185,2,3,1430.58
3564,1185,6,3,1232.49
3565,1185,10,1,345.59
3566,1186,8,3,1397.07
3567,1186,3,3,606.81
3568,1186,12,2,729.9
3569,1187,11,3,1168.05
3570,1187,7,3,1488.84
3571,1187,5,3,1226.4
3572,1187,2,1,476.86
3573,1188,9,3,1300.23
3574,1188,3,3,606.81
3575,1189,1,2,561.44
3576,1189,11,3,1168.05
3577,1190,11,2,778.7
3578,1190,7,1,496.28
3579,1190,5,2,817.6
3580,1191,4,3,34.71
3581,1191,12,3,1094.85
3582,1192,5,2,817.6
3583,1193,3,1,202.27
3584,1193,4,2,23.14
3585,1193,5,2,817.6
3586,1194,1,1,280.72
3587,1194,7,3,1488.84
3588,1195,4,2,23.14
3589,1195,2,3,1430.58
3590,1195,1,2,561.44
3591,1195,10,2,691.18
3592,1196,9,3,1300.23
3593,1197,11,3,1168.05
3594,1197,2,3,1430.58
3595,1198,1,3,842.16
3596,1198,5,1,408.8
3597,1198,2,2,953.72
3598,1198,9,1,433.41
3599,1199,9,3,1300.23
3600,1199,8,3,1397.07
3601,1199,4,3,34.71
3602,1200,1,3,842.16
3603,1200,10,2,691.18
3604,1200,9,1,433.41
3605,1201,3,1,202.27
3606,1201,5,2,817.6
3607,1201,6,3,1232.49
3608,1201,10,1,345.59
3609,1202,7,2,992.56
3610,1202,1,1,280.72
3611,1202,9,3,1300.23
3612,1202,12,1,364.95
3613,1202,11,3,1168.05
3614,1203,9,1,433.41
3615,1203,8,3,1397.07
3616,1203,5,1,408.8
3617,1204,4,2,23.14
3618,1205,4,1,11.57
3619,1205,8,1,465.69
3620,1205,10,1,345.59
3621,1206,6,2,821.66
3622,1206,4,2,23.14
3623,1206,9,1,433.41
3624,1206,3,1,202.27
3625,1207,11,3,1168.05
3626,1207,1,2,561.44
3627,1207,10,1,345.59
3628,1208,12,3,1094.85
3629,1209,2,3,1430.58
3630,1209,5,3,1226.4
3631,1209,6,2,821.66
3632,1209,3,2,404.54
3633,1209,11,3,1168.05
3634,1210,5,1,408.8
3635,1210,12,1,364.95
3636,1210,4,3,34.71
3637,1210,3,1,202.27
3638,1211,9,1,433.41
3639,1211,5,3,1226.4
3640,1212,12,3,1094.85
3641,1212,6,3,1232.49
3642,1212,4,1,11.57
3643,1212,2,2,953.72
3644,1213,5,3,1226.4
3645,1213,4,2,23.14
3646,1213,12,2,729.9
3647,1213,10,3,1036.77
3648,1213,1,2,561.44
3649,1214,2,1,476.86
3650,1214,10,2,691.18
3651,1214,9,1,433.41
3652,1214,11,2,778.7
3653,1215,3,2,404.54
3654,1215,10,2,691.18
3655,1215,5,3,1226.4
3656,1216,3,1,202.27
3657,1217,12,3,1094.85
3658,1217,10,3,1036.77
3659,1218,6,1,410.83
3660,1218,2,3,1430.58
3661,1219,5,2,817.6
3662,1220,2,3,1430.58
3663,1220,9,1,433.41
3664,1220,4,1,11.57
3665,1220,7,2,992.56
3666,1221,11,1,389.35
3667,1221,1,2,561.44
3668,1222,9,3,1300.23
3669,1222,1,2,561.44
3670,1223,7,2,992.56
3671,1224,1,3,842.16
3672,1224,8,1,465.69
3673,1224,5,3,1226.4
3674,1225,3,3,606.81
3675,1226,2,1,476.86
3676,1226,10,2,691.18
3677,1226,11,3,1168.05
3678,1226,4,2,23.14
3679,1227,1,3,842.16
3680,1227,12,3,1094.85
3681,1227,5,3,1226.4
3682,1227,7,2,992.56
3683,1227,11,1,389.35
3684,1228,5,1,408.8
3685,1228,12,3,1094.85
3686,1228,3,1,202.27
3687,1229,9,2,866.82
3688,1229,2,2,953.72
3689,1230,9,2,866.82
3690,1230,12,3,1094.85
3691,1230,8,1,465.69
3692,1231,5,1,408.8
3693,1231,9,3,1300.23
3694,1231,4,1,11.57
3695,1231,3,1,202.27
3696,1232,1,3,842.16
3697,1233,2,2,953.72
3698,1233,7,2,992.56
3699,1233,3,1,202.27
3700,1233,5,3,1226.4
3701,1233,10,2,691.18
3702,1234,3,3,606.81
3703,1234,6,1,410.83
3704,1235,12,1,364.95
3705,1235,1,3,842.16
3706,1236,12,2,729.9
3707,1236,3,2,404.54
3708,1237,2,2,953.72
3709,1237,11,1,389.35
3710,1237,12,3,1094.85
3711,1237,1,2,561.44
3712,1237,4,3,34.71
3713,1238,1,2,561.44
3714,1238,5,1,408.8
3715,1238,9,1,433.41
3716,1239,1,2,561.44
3717,1239,8,2,931.38
3718,1239,11,1,389.35
3719,1239,3,2,404.54
3720,1239,12,1,364.95
3721,1240,10,2,691.18
3722,1240,9,1,433.41
3723,1240,8,3,1397.07
3724,1240,1,2,561.44
3725,1241,9,2,866.82
3726,1241,6,1,410.83
3727,1242,6,3,1232.49
3728,1242,8,3,1397.07
3729,1242,2,2,953.72
3730,1243,7,1,496.28
3731,1244,6,1,410.83
3732,1244,4,1,11.57
3733,1244,1,3,842.16
3734,1244,5,2,817.6
3735,1245,5,3,1226.4
3736,1246,12,1,364.95
3737,1246,7,1,496.28
3738,1246,6,3,1232.49
3739,1247,4,3,34.71
3740,1247,3,1,202.27
3741,1248,10,1,345.59
3742,1248,4,2,23.14
3743,1248,1,1,280.72
3744,1248,2,3,1430.58
3745,1249,6,3,1232.49
3746,1249,2,3,1430.58
3747,1250,12,1,364.95
3748,1251,5,2,817.6
3749,1251,4,1,11.57
3750,1251,11,1,389.35
3751,1251,7,2,992.56
3752,1251,3,2,404.54
3753,1252,9,3,1300.23
3754,1253,11,3,1168.05
3755,1253,12,2,729.9
3756,1254,9,2,866.82
3757,1254,6,3,1232.49
3758,1254,5,3,1226.4
3759,1255,8,3,1397.07
3760,1255,4,1,11.57
3761,1255,9,3,1300.23
3762,1255,12,2,729.9
3763,1256,4,3,34.71
3764,1256,5,2,817.6
3765,1256,7,2,992.56
3766,1256,6,2,821.66
3767,1257,9,3,1300.23
3768,1257,3,1,202.27
3769,1257,1,1,280.72
3770,1258,11,3,1168.05
3771,1258,8,2,931.38
3772,1259,9,1,433.41
3773,1259,3,2,404.54
3774,1260,7,2,992.56
3775,1260,3,3,606.81
3776,1260,4,1,11.57
3777,1260,1,2,561.44
3778,1260,6,2,821.66
3779,1261,10,2,691.18
3780,1261,11,1,389.35
3781,1261,12,2,729.9
3782,1261,9,1,433.41
3783,1261,4,3,34.71
3784,1262,5,2,817.6
3785,1263,4,3,34.71
3786,1264,1,2,561.44
3787,1264,6,2,821.66
3788,1264,3,1,202.27
3789,1264,10,2,691.18
3790,1265,12,2,729.9
3791,1266,10,2,691.18
3792,1266,1,2,561.44
3793,1266,11,1,389.35
3794,1266,6,3,1232.49
3795,1266,5,1,408.8
3796,1267,4,3,34.71
3797,1267,6,2,821.66
3798,1267,1,2,561.44
3799,1267,3,3,606.81
3800,1268,6,1,410.83
3801,1268,10,1,345.59
3802,1268,2,1,476.86
3803,1268,4,2,23.14
3804,1269,7,1,496.28
3805,1269,9,3,1300.23
3806,1269,11,2,778.7
3807,1270,3,3,606.81
3808,1270,10,1,345.59
3809,1271,6,2,821.66
3810,1271,8,2,931.38
3811,1271,7,3,1488.84
3812,1272,10,3,1036.77
3813,1273,5,1,408.8
3814,1273,4,3,34.71
3815,1273,6,1,410.83
3816,1274,1,1,280.72
3817,1275,12,1,364.95
3818,1275,3,1,202.27
3819,1276,5,3,1226.4
3820,1276,6,3,1232.49
3821,1277,12,2,729.9
3822,1278,7,1,496.28
3823,1279,11,2,778.7
3824,1279,6,2,821.66
3825,1279,9,3,1300.23
3826,1280,10,3,1036.77
3827,1280,5,1,408.8
3828,1281,2,1,476.86
3829,1281,10,2,691.18
3830,1281,9,3,1300.23
3831,1282,7,1,496.28
3832,1282,12,2,729.9
3833,1282,2,1,476.86
3834,1283,1,1,280.72
3835,1283,8,1,465.69
3836,1283,6,2,821.66
3837,1283,11,3,1168.05
3838,1284,9,2,866.82
3839,1284,5,1,408.8
3840,1284,4,2,23.14
3841,1285,11,1,389.35
3842,1285,5,3,1226.4
3843,1285,10,3,1036.77
3844,1285,7,2,992.56
3845,1285,2,1,476.86
3846,1286,6,2,821.66
3847,1286,9,1,433.41
3848,1286,1,3,842.16
3849,1286,10,1,345.59
3850,1287,3,1,202.27
3851,1287,6,2,821.66
3852,1287,7,3,1488.84
3853,1287,8,3,1397.07
3854,1287,10,1,345.59
3855,1288,3,1,202.27
3856,1289,10,3,1036.77
3857,1290,3,1,202.27
3858,1290,1,2,561.44
3859,1291,9,3,1300.23
3860,1291,7,2,992.56
3861,1291,6,3,1232.49
3862,1292,7,1,496.28
3863,1293,2,3,1430.58
3864,1293,9,2,866.82
3865,1294,10,1,345.59
3866,1294,6,3,1232.49
3867,1294,5,1,408.8
3868,1294,1,1,280.72
3869,1294,12,2,729.9
3870,1295,3,3,606.81
3871,1295,11,3,1168.05
3872,1295,9,3,1300.23
3873,1295,12,3,1094.85
3874,1296,11,2,778.7
3875,1296,10,1,345.59
3876,1296,8,1,465.69
3877,1297,1,2,561.44
3878,1297,6,3,1232.49
3879,1298,9,3,1300.23
3880,1298,8,1,465.69
3881,1299,5,2,817.6
3882,1299,4,1,11.57
3883,1299,2,2,953.72
3884,1300,7,2,992.56
3885,1301,7,3,1488.84
3886,1301,6,1,410.83
3887,1301,11,2,778.7
3888,1302,1,1,280.72
3889,1302,7,1,496.28
3890,1303,9,1,433.41
3891,1303,3,1,202.27
3892,1304,11,1,389.35
3893,1304,4,1,11.57
3894,1304,3,1,202.27
3895,1304,9,2,866.82
3896,1305,8,3,1397.07
3897,1305,4,1,11.57
3898,1305,3,1,202.27
3899,1306,3,2,404.54
3900,1307,7,2,992.56
3901,1307,6,2,821.66
3902,1307,11,2,778.7
3903,1307,10,2,691.18
3904,1308,11,3,1168.05
3905,1308,4,2,23.14
3906,1308,10,1,345.59
3907,1308,1,2,561.44
3908,1308,9,2,866.82
3909,1309,8,3,1397.07
3910,1309,3,1,202.27
3911,1309,4,3,34.71
3912,1309,11,2,778.7
3913,1310,9,2,866.82
3914,1310,8,3,1397.07
3915,1310,2,1,476.86
3916,1310,3,1,202.27
3917,1311,5,3,1226.4
3918,1311,11,1,389.35
3919,1311,7,3,1488.84
3920,1311,9,2,866.82
3921,1312,9,3,1300.23
3922,1312,2,3,1430.58
3923,1312,6,3,1232.49
3924,1312,10,1,345.59
3925,1313,1,2,561.44
3926,1313,12,1,364.95
3927,1314,2,1,476.86
3928,1315,2,3,1430.58
3929,1315,1,2,561.44
3930,1315,9,3,1300.23
3931,1315,3,1,202.27
3932,1315,4,1,11.57
3933,1316,10,1,345.59
3934,1316,3,3,606.81
3935,1316,2,2,953.72
3936,1316,5,3,1226.4
3937,1317,4,1,11.57
3938,1317,5,3,1226.4
3939,1317,2,3,1430.58
3940,1317,1,1,280.72
3941,1317,6,3,1232.49
3942,1318,10,2,691.18
3943,1318,7,1,496.28
3944,1319,2,1,476.86
3945,1319,6,1,410.83
3946,1319,8,1,465.69
3947,1319,1,1,280.72
3948,1319,10,1,345.59
3949,1320,9,1,433.41
3950,1320,6,1,410.83
3951,1320,12,2,729.9
3952,1320,11,2,778.7
3953,1321,12,3,1094.85
3954,1322,8,1,465.69
3955,1322,7,1,496.28
3956,1323,10,2,691.18
3957,1324,6,1,410.83
3958,1324,10,2,691.18
3959,1324,3,3,606.81
3960,1324,11,1,389.35
3961,1325,5,3,1226.4
3962,1325,9,3,1300.23
3963,1326,1,1,280.72
3964,1326,6,2,821.66
3965,1326,4,1,11.57
3966,1326,10,3,1036.77
3967,1327,1,1,280.72
3968,1327,5,1,408.8
3969,1327,3,3,606.81
3970,1327,9,3,1300.23
3971,1328,6,2,821.66
3972,1328,4,3,34.71
3973,1328,5,2,817.6
3974,1328,3,2,404.54
3975,1328,1,3,842.16
3976,1329,9,2,866.82
3977,1329,10,2,691.18
3978,1330,10,1,345.59
3979,1331,10,2,691.18
3980,1332,10,3,1036.77
3981,1332,4,3,34.71
3982,1332,11,3,1168.05
3983,1332,5,2,817.6
3984,1332,8,2,931.38
3985,1333,3,3,606.81
3986,1334,4,1,11.57
3987,1335,7,3,1488.84
3988,1335,2,1,476.86
3989,1335,12,1,364.95
3990,1336,6,2,821.66
3991,1336,7,2,992.56
3992,1336,9,3,1300.23
3993,1336,4,3,34.71
3994,1336,2,2,953.72
3995,1337,2,3,1430.58
3996,1337,12,2,729.9
3997,1337,8,2,931.38
3998,1338,9,3,1300.23
3999,1338,1,3,842.16
4000,1339,12,1,364.95
4001,1339,2,1,476.86
4002,1339,1,1,280.72
4003,1340,3,1,202.27
4004,1340,5,1,408.8
4005,1340,9,3,1300.23
4006,1340,1,2,561.44
4007,1341,7,1,496.28
4008,1341,6,2,821.66
4009,1342,6,1,410.83
4010,1342,3,1,202.27
4011,1342,4,2,23.14
4012,1342,9,1,433.41
4013,1342,8,2,931.38
4014,1343,11,1,389.35
4015,1344,7,3,1488.84
4016,1345,8,2,931.38
4017,1345,1,2,561.44
4018,1345,3,3,606.81
4019,1345,9,1,433.41
4020,1345,12,2,729.9
4021,1346,10,1,345.59
4022,1346,12,1,364.95
4023,1346,7,3,1488.84
4024,1346,2,2,953.72
4025,1347,7,2,992.56
4026,1347,1,1,280.72
4027,1347,4,2,23.14
4028,1347,11,1,389.35
4029,1348,2,1,476.86
4030,1348,7,3,1488.84
4031,1348,10,1,345.59
4032,1349,8,3,1397.07
4033,1349,9,1,433.41
4034,1349,1,3,842.16
4035,1350,10,3,1036.77
4036,1351,5,2,817.6
4037,1351,1,1,280.72
4038,1352,5,1,408.8
4039,1352,3,3,606.81
4040,1352,8,2,931.38
4041,1352,11,3,1168.05
4042,1353,12,2,729.9
4043,1353,5,2,817.6
4044,1354,12,1,364.95
4045,1354,10,1,345.59
4046,1354,2,3,1430.58
4047,1355,9,1,433.41
4048,1355,11,3,1168.05
4049,1355,10,3,1036.77
4050,1355,5,3,1226.4
4051,1356,6,2,821.66
4052,1356,4,1,11.57
4053,1357,3,3,606.81
4054,1357,1,1,280.72
4055,1358,11,2,778.7
4056,1358,10,2,691.18
4057,1358,5,3,1226.4
4058,1359,12,1,364.95
4059,1359,3,3,606.81
4060,1359,1,2,561.44
4061,1360,4,3,34.71
4062,1360,8,3,1397.07
4063,1360,5,3,1226.4
4064,1360,11,2,778.7
4065,1360,1,3,842.16
4066,1361,6,1,410.83
4067,1361,7,3,1488.84
4068,1361,9,3,1300.23
4069,1361,3,1,202.27
4070,1361,10,1,345.59
4071,1362,2,3,1430.58
4072,1363,10,1,345.59
4073,1363,5,2,817.6
4074,1363,2,2,953.72
4075,1363,12,1,364.95
4076,1363,1,2,561.44
4077,1364,12,2,729.9
4078,1364,7,2,992.56
4079,1364,8,1,465.69
4080,1365,5,3,1226.4
4081,1365,3,3,606.81
4082,1365,11,3,1168.05
4083,1365,6,3,1232.49
4084,1366,3,1,202.27
4085,1366,10,3,1036.77
4086,1366,12,1,364.95
4087,1366,2,1,476.86
4088,1366,8,1,465.69
4089,1367,3,3,606.81
4090,1367,1,3,842.16
4091,1367,7,1,496.28
4092,1368,3,3,606.81
4093,1368,11,1,389.35
4094,1368,2,2,953.72
4095,1368,4,3,34.71
4096,1368,6,3,1232.49
4097,1369,5,1,408.8
4098,1369,6,2,821.66
4099,1369,8,3,1397.07
4100,1370,6,3,1232.49
4101,1370,11,2,778.7
4102,1371,1,1,280.72
4103,1371,2,1,476.86
4104,1371,3,1,202.27
4105,1371,10,2,691.18
4106,1372,3,2,404.54
4107,1372,2,1,476.86
4108,1372,8,3,1397.07
4109,1372,12,3,1094.85
4110,1372,6,2,821.66
4111,1373,3,1,202.27
4112,1373,10,1,345.59
4113,1373,9,2,866.82
4114,1373,6,3,1232.49
4115,1374,1,2,561.44
4116,1374,6,2,821.66
4117,1374,7,3,1488.84
4118,1374,5,1,408.8
4119,1374,9,1,433.41
4120,1375,5,1,408.8
4121,1375,4,2,23.14
4122,1375,2,1,476.86
4123,1376,9,2,866.82
4124,1376,5,2,817.6
4125,1376,7,2,992.56
4126,1377,7,2,992.56
4127,1377,3,2,404.54
4128,1377,11,3,1168.05
4129,1377,1,1,280.72
4130,1377,5,2,817.6
4131,1378,9,2,866.82
4132,1378,11,1,389.35
4133,1378,3,3,606.81
4134,1379,3,3,606.81
4135,1379,9,1,433.41
4136,1379,6,3,1232.49
4137,1380,3,3,606.81
4138,1380,1,2,561.44
4139,1380,7,2,992.56
4140,1380,2,1,476.86
4141,1381,7,2,992.56
4142,1382,7,1,496.28
4143,1382,2,2,953.72
4144,1382,11,3,1168.05
4145,1382,10,3,1036.77
4146,1382,12,1,364.95
4147,1383,10,3,1036.77
4148,1383,8,2,931.38
4149,1383,5,1,408.8
4150,1384,1,3,842.16
4151,1384,12,2,729.9
4152,1385,11,1,389.35
4153,1385,9,3,1300.23
4154,1386,8,2,931.38
4155,1386,6,2,821.66
4156,1386,7,1,496.28
4157,1387,9,3,1300.23
4158,1388,9,2,866.82
4159,1388,1,2,561.44
4160,1389,4,3,34.71
4161,1389,9,3,1300.23
4162,1389,2,2,953.72
4163,1389,5,3,1226.4
4164,1389,10,2,691.18
4165,1390,6,2,821.66
4166,1390,7,3,1488.84
4167,1390,10,1,345.59
4168,1390,9,3,1300.23
4169,1390,8,1,465.69
4170,1391,2,1,476.86
4171,1391,1,1,280.72
4172,1391,5,2,817.6
4173,1392,8,2,931.38
4174,1392,12,2,729.9
4175,1393,5,2,817.6
4176,1393,7,1,496.28
4177,1393,1,3,842.16
4178,1394,12,3,1094.85
4179,1394,4,1,11.57
4180,1394,9,3,1300.23
4181,1394,11,3,1168.05
4182,1395,7,3,1488.84
4183,1395,1,2,561.44
4184,1395,10,3,1036.77
4185,1395,2,1,476.86
4186,1395,9,2,866.82
4187,1396,1,3,842.16
4188,1396,12,3,1094.85
4189,1397,10,2,691.18
4190,1397,4,3,34.71
4191,1397,9,1,433.41
4192,1398,9,1,433.41
4193,1398,7,2,992.56
4194,1398,1,2,561.44
4195,1398,5,3,1226.4
4196,1399,8,2,931.38
4197,1399,12,2,729.9
4198,1399,9,2,866.82
4199,1400,3,3,606.81
4200,1400,10,1,345.59
4201,1400,4,1,11.57
4202,1400,7,1,496.28
